antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
frozenset({'Bacon'}),"frozenset({'Onion', 'Meat'})",0.43103448275862066,0.1788793103448276,0.11206896551724138,0.26,1.4534939759036145,0.034965814506539836,1.1096225535880708
frozenset({'Meat'}),"frozenset({'Onion', 'Bacon'})",0.3879310344827586,0.1875,0.11206896551724138,0.2888888888888889,1.540740740740741,0.039331896551724144,1.1425781250000002
"frozenset({'Butter', 'Bacon'})",frozenset({'Meat'}),0.20689655172413793,0.3879310344827586,0.10344827586206896,0.5,1.288888888888889,0.023186682520808563,1.2241379310344827
"frozenset({'Butter', 'Meat'})",frozenset({'Bacon'}),0.16379310344827586,0.43103448275862066,0.10344827586206896,0.631578947368421,1.4652631578947368,0.03284780023781213,1.544334975369458
"frozenset({'Bacon', 'Meat'})",frozenset({'Butter'}),0.21551724137931033,0.375,0.10344827586206896,0.48000000000000004,1.28,0.022629310344827583,1.2019230769230769
frozenset({'Butter'}),"frozenset({'Bacon', 'Meat'})",0.375,0.21551724137931033,0.10344827586206896,0.27586206896551724,1.28,0.022629310344827583,1.0833333333333335
frozenset({'Bacon'}),"frozenset({'Butter', 'Meat'})",0.43103448275862066,0.16379310344827586,0.10344827586206896,0.24000000000000002,1.465263157894737,0.03284780023781213,1.1002722323049003
frozenset({'Meat'}),"frozenset({'Butter', 'Bacon'})",0.3879310344827586,0.20689655172413793,0.10344827586206896,0.26666666666666666,1.288888888888889,0.023186682520808563,1.0815047021943573
"frozenset({'Bacon', 'ShavingFoam'})",frozenset({'Meat'}),0.21551724137931033,0.3879310344827586,0.11637931034482758,0.54,1.3920000000000001,0.03277348394768133,1.330584707646177
"frozenset({'Bacon', 'Meat'})",frozenset({'ShavingFoam'}),0.21551724137931033,0.4051724137931034,0.11637931034482758,0.54,1.3327659574468087,0.029057669441141507,1.2931034482758623
"frozenset({'ShavingFoam', 'Meat'})",frozenset({'Bacon'}),0.18318965517241378,0.43103448275862066,0.11637931034482758,0.6352941176470588,1.4738823529411764,0.037418252080856126,1.5600667408231368
frozenset({'Bacon'}),"frozenset({'ShavingFoam', 'Meat'})",0.43103448275862066,0.18318965517241378,0.11637931034482758,0.27,1.4738823529411766,0.037418252080856126,1.1189182805857345
frozenset({'ShavingFoam'}),"frozenset({'Bacon', 'Meat'})",0.4051724137931034,0.21551724137931033,0.11637931034482758,0.2872340425531915,1.3327659574468087,0.029057669441141507,1.1006176016469378
frozenset({'Meat'}),"frozenset({'Bacon', 'ShavingFoam'})",0.3879310344827586,0.21551724137931033,0.11637931034482758,0.3,1.3920000000000001,0.03277348394768133,1.120689655172414
"frozenset({'HeavyCream', 'Bacon'})",frozenset({'Meat'}),0.20043103448275862,0.3879310344827586,0.10129310344827586,0.5053763440860215,1.302747909199522,0.02353968489892984,1.2374437781109444
"frozenset({'Bacon', 'Meat'})",frozenset({'HeavyCream'}),0.21551724137931033,0.41594827586206895,0.10129310344827586,0.47000000000000003,1.1299481865284975,0.011649078478002381,1.1019843851659077
"frozenset({'HeavyCream', 'Meat'})",frozenset({'Bacon'}),0.1939655172413793,0.43103448275862066,0.10129310344827586,0.5222222222222221,1.2115555555555555,0.017687277051129602,1.1908580593424216
frozenset({'Bacon'}),"frozenset({'HeavyCream', 'Meat'})",0.43103448275862066,0.1939655172413793,0.10129310344827586,0.23500000000000001,1.2115555555555557,0.017687277051129602,1.053639846743295
frozenset({'HeavyCream'}),"frozenset({'Bacon', 'Meat'})",0.41594827586206895,0.21551724137931033,0.10129310344827586,0.24352331606217617,1.1299481865284975,0.011649078478002381,1.0370217288615966
frozenset({'Meat'}),"frozenset({'HeavyCream', 'Bacon'})",0.3879310344827586,0.20043103448275862,0.10129310344827586,0.26111111111111107,1.302747909199522,0.02353968489892984,1.0821234119782213
"frozenset({'Egg', 'Bacon'})",frozenset({'Meat'}),0.2025862068965517,0.3879310344827586,0.11206896551724138,0.5531914893617021,1.4260047281323878,0.03347948870392391,1.3698686371100164
"frozenset({'Egg', 'Meat'})",frozenset({'Bacon'}),0.1853448275862069,0.43103448275862066,0.11206896551724138,0.6046511627906976,1.4027906976744187,0.03217895362663496,1.4391480730223123
"frozenset({'Bacon', 'Meat'})",frozenset({'Egg'}),0.21551724137931033,0.40301724137931033,0.11206896551724138,0.52,1.2902673796791444,0.02521180142687278,1.2437140804597704
frozenset({'Egg'}),"frozenset({'Bacon', 'Meat'})",0.40301724137931033,0.21551724137931033,0.11206896551724138,0.27807486631016043,1.2902673796791444,0.02521180142687278,1.086653895274585
frozenset({'Bacon'}),"frozenset({'Egg', 'Meat'})",0.43103448275862066,0.1853448275862069,0.11206896551724138,0.26,1.4027906976744187,0.03217895362663496,1.1008853681267474
frozenset({'Meat'}),"frozenset({'Egg', 'Bacon'})",0.3879310344827586,0.2025862068965517,0.11206896551724138,0.2888888888888889,1.426004728132388,0.03347948870392391,1.1213631465517242
"frozenset({'Bacon', 'Sugar'})",frozenset({'Meat'}),0.1875,0.3879310344827586,0.11853448275862069,0.632183908045977,1.6296296296296298,0.04579741379310345,1.6640624999999998
"frozenset({'Meat', 'Sugar'})",frozenset({'Bacon'}),0.1875,0.43103448275862066,0.11853448275862069,0.632183908045977,1.4666666666666668,0.03771551724137931,1.546875
"frozenset({'Bacon', 'Meat'})",frozenset({'Sugar'}),0.21551724137931033,0.36637931034482757,0.11853448275862069,0.55,1.5011764705882356,0.039573424494649234,1.4080459770114944
frozenset({'Sugar'}),"frozenset({'Bacon', 'Meat'})",0.36637931034482757,0.21551724137931033,0.11853448275862069,0.3235294117647059,1.5011764705882356,0.039573424494649234,1.1596701649175412
frozenset({'Bacon'}),"frozenset({'Meat', 'Sugar'})",0.43103448275862066,0.1875,0.11853448275862069,0.275,1.4666666666666668,0.03771551724137931,1.120689655172414
frozenset({'Meat'}),"frozenset({'Bacon', 'Sugar'})",0.3879310344827586,0.1875,0.11853448275862069,0.3055555555555556,1.6296296296296298,0.04579741379310345,1.1700000000000002
"frozenset({'Onion', 'Carrot'})",frozenset({'Bacon'}),0.18318965517241378,0.43103448275862066,0.10344827586206896,0.5647058823529412,1.3101176470588236,0.024487217598097508,1.3070829450139796
"frozenset({'Onion', 'Bacon'})",frozenset({'Carrot'}),0.1875,0.41379310344827586,0.10344827586206896,0.5517241379310345,1.3333333333333333,0.025862068965517238,1.3076923076923077
"frozenset({'Carrot', 'Bacon'})",frozenset({'Onion'}),0.19827586206896552,0.3793103448275862,0.10344827586206896,0.5217391304347826,1.3754940711462451,0.02824019024970273,1.297805642633229
frozenset({'Onion'}),"frozenset({'Carrot', 'Bacon'})",0.3793103448275862,0.19827586206896552,0.10344827586206896,0.27272727272727276,1.3754940711462451,0.02824019024970273,1.1023706896551724
frozenset({'Carrot'}),"frozenset({'Onion', 'Bacon'})",0.41379310344827586,0.1875,0.10344827586206896,0.25,1.3333333333333333,0.025862068965517238,1.0833333333333333
frozenset({'Bacon'}),"frozenset({'Onion', 'Carrot'})",0.43103448275862066,0.18318965517241378,0.10344827586206896,0.24000000000000002,1.3101176470588236,0.024487217598097508,1.0747504537205081
"frozenset({'Carrot', 'Bacon'})",frozenset({'ShavingFoam'}),0.19827586206896552,0.4051724137931034,0.10560344827586207,0.532608695652174,1.3145235892691953,0.02526753864447087,1.2726543704891742
"frozenset({'Carrot', 'ShavingFoam'})",frozenset({'Bacon'}),0.1853448275862069,0.43103448275862066,0.10560344827586207,0.5697674418604651,1.321860465116279,0.025713436385255653,1.3224603914259088
"frozenset({'Bacon', 'ShavingFoam'})",frozenset({'Carrot'}),0.21551724137931033,0.41379310344827586,0.10560344827586207,0.49000000000000005,1.1841666666666668,0.01642390011890607,1.149425287356322
frozenset({'Carrot'}),"frozenset({'Bacon', 'ShavingFoam'})",0.41379310344827586,0.21551724137931033,0.10560344827586207,0.25520833333333337,1.1841666666666668,0.01642390011890607,1.053291536050157
frozenset({'Bacon'}),"frozenset({'Carrot', 'ShavingFoam'})",0.43103448275862066,0.1853448275862069,0.10560344827586207,0.24500000000000002,1.321860465116279,0.025713436385255653,1.0790134733957526
frozenset({'ShavingFoam'}),"frozenset({'Carrot', 'Bacon'})",0.4051724137931034,0.19827586206896552,0.10560344827586207,0.26063829787234044,1.3145235892691953,0.02526753864447087,1.084346316050608
"frozenset({'Carrot', 'HeavyCream'})",frozenset({'Bacon'}),0.19827586206896552,0.43103448275862066,0.10560344827586207,0.532608695652174,1.2356521739130437,0.020139714625445906,1.2173215717722536
"frozenset({'Carrot', 'Bacon'})",frozenset({'HeavyCream'}),0.19827586206896552,0.41594827586206895,0.10560344827586207,0.532608695652174,1.280468574003154,0.02313094530321047,1.2495990376904573
"frozenset({'Bacon', 'HeavyCream'})",frozenset({'Carrot'}),0.20043103448275862,0.41379310344827586,0.10560344827586207,0.5268817204301075,1.2732974910394266,0.022666468489892982,1.2390282131661443
frozenset({'Carrot'}),"frozenset({'Bacon', 'HeavyCream'})",0.41379310344827586,0.20043103448275862,0.10560344827586207,0.25520833333333337,1.2732974910394268,0.022666468489892982,1.0735471425126597
frozenset({'HeavyCream'}),"frozenset({'Carrot', 'Bacon'})",0.41594827586206895,0.19827586206896552,0.10560344827586207,0.2538860103626943,1.2804685740031538,0.02313094530321047,1.0745330459770115
frozenset({'Bacon'}),"frozenset({'Carrot', 'HeavyCream'})",0.43103448275862066,0.19827586206896552,0.10560344827586207,0.24500000000000002,1.2356521739130435,0.020139714625445906,1.0618862754053437
"frozenset({'Egg', 'Carrot'})",frozenset({'Bacon'}),0.2025862068965517,0.43103448275862066,0.11206896551724138,0.5531914893617021,1.2834042553191491,0.024747324613555305,1.2733990147783252
"frozenset({'Egg', 'Bacon'})",frozenset({'Carrot'}),0.2025862068965517,0.41379310344827586,0.11206896551724138,0.5531914893617021,1.3368794326241136,0.028240190249702743,1.311986863711002
"frozenset({'Carrot', 'Bacon'})",frozenset({'Egg'}),0.19827586206896552,0.40301724137931033,0.11206896551724138,0.5652173913043478,1.4024645431295046,0.032160374554102256,1.3730603448275862
frozenset({'Egg'}),"frozenset({'Carrot', 'Bacon'})",0.40301724137931033,0.19827586206896552,0.11206896551724138,0.27807486631016043,1.4024645431295046,0.032160374554102256,1.110536398467433
frozenset({'Carrot'}),"frozenset({'Egg', 'Bacon'})",0.41379310344827586,0.2025862068965517,0.11206896551724138,0.2708333333333333,1.3368794326241134,0.028240190249702743,1.0935960591133005
frozenset({'Bacon'}),"frozenset({'Egg', 'Carrot'})",0.43103448275862066,0.2025862068965517,0.11206896551724138,0.26,1.2834042553191491,0.024747324613555305,1.0775862068965518
"frozenset({'Onion', 'Butter'})",frozenset({'Bacon'}),0.1788793103448276,0.43103448275862066,0.10129310344827586,0.5662650602409638,1.313734939759036,0.02418995243757431,1.3117816091954022
"frozenset({'Onion', 'Bacon'})",frozenset({'Butter'}),0.1875,0.375,0.10129310344827586,0.5402298850574713,1.4406130268199233,0.030980603448275856,1.359375
"frozenset({'Butter', 'Bacon'})",frozenset({'Onion'}),0.20689655172413793,0.3793103448275862,0.10129310344827586,0.4895833333333333,1.290719696969697,0.02281510107015458,1.2160450387051371
frozenset({'Onion'}),"frozenset({'Butter', 'Bacon'})",0.3793103448275862,0.20689655172413793,0.10129310344827586,0.26704545454545453,1.290719696969697,0.02281510107015458,1.0820636193531143
frozenset({'Butter'}),"frozenset({'Onion', 'Bacon'})",0.375,0.1875,0.10129310344827586,0.27011494252873564,1.4406130268199233,0.030980603448275856,1.1131889763779528
frozenset({'Bacon'}),"frozenset({'Onion', 'Butter'})",0.43103448275862066,0.1788793103448276,0.10129310344827586,0.23500000000000001,1.313734939759036,0.02418995243757431,1.0733603786342123
"frozenset({'Onion', 'Bacon'})",frozenset({'ShavingFoam'}),0.1875,0.4051724137931034,0.11853448275862069,0.632183908045977,1.5602836879432624,0.0425646551724138,1.6171875
"frozenset({'Onion', 'ShavingFoam'})",frozenset({'Bacon'}),0.1896551724137931,0.43103448275862066,0.11853448275862069,0.625,1.4500000000000002,0.03678656361474436,1.517241379310345
"frozenset({'Bacon', 'ShavingFoam'})",frozenset({'Onion'}),0.21551724137931033,0.3793103448275862,0.11853448275862069,0.55,1.4500000000000002,0.03678656361474436,1.3793103448275863
frozenset({'Onion'}),"frozenset({'Bacon', 'ShavingFoam'})",0.3793103448275862,0.21551724137931033,0.11853448275862069,0.3125,1.4500000000000002,0.03678656361474436,1.1410658307210033
frozenset({'Bacon'}),"frozenset({'Onion', 'ShavingFoam'})",0.43103448275862066,0.1896551724137931,0.11853448275862069,0.275,1.4500000000000002,0.03678656361474436,1.117717003567182
frozenset({'ShavingFoam'}),"frozenset({'Onion', 'Bacon'})",0.4051724137931034,0.1875,0.11853448275862069,0.2925531914893617,1.5602836879432624,0.0425646551724138,1.1484962406015038
"frozenset({'Milk', 'Bacon'})",frozenset({'HeavyCream'}),0.1875,0.41594827586206895,0.11637931034482758,0.6206896551724138,1.4922279792746116,0.038389008620689655,1.5397727272727273
"frozenset({'Milk', 'HeavyCream'})",frozenset({'Bacon'}),0.20689655172413793,0.43103448275862066,0.11637931034482758,0.5625,1.3050000000000002,0.02719976218787158,1.3004926108374384
"frozenset({'HeavyCream', 'Bacon'})",frozenset({'Milk'}),0.20043103448275862,0.3706896551724138,0.11637931034482758,0.5806451612903226,1.566391597899475,0.042081599286563603,1.500663129973475
frozenset({'Milk'}),"frozenset({'HeavyCream', 'Bacon'})",0.3706896551724138,0.20043103448275862,0.11637931034482758,0.31395348837209297,1.5663915978994747,0.042081599286563603,1.1654734073641142
frozenset({'Bacon'}),"frozenset({'Milk', 'HeavyCream'})",0.43103448275862066,0.20689655172413793,0.11637931034482758,0.27,1.3050000000000002,0.02719976218787158,1.086443079829948
frozenset({'HeavyCream'}),"frozenset({'Milk', 'Bacon'})",0.41594827586206895,0.1875,0.11637931034482758,0.27979274611398963,1.4922279792746114,0.038389008620689655,1.1281474820143884
"frozenset({'Milk', 'Egg'})",frozenset({'Bacon'}),0.1788793103448276,0.43103448275862066,0.10560344827586207,0.5903614457831325,1.3696385542168676,0.028500297265160526,1.3889452332657202
"frozenset({'Milk', 'Bacon'})",frozenset({'Egg'}),0.1875,0.40301724137931033,0.10560344827586207,0.5632183908045977,1.3975044563279857,0.03003771551724138,1.3667763157894737
"frozenset({'Egg', 'Bacon'})",frozenset({'Milk'}),0.2025862068965517,0.3706896551724138,0.10560344827586207,0.5212765957446809,1.4062345373577436,0.030506837098692036,1.3145593869731802
frozenset({'Milk'}),"frozenset({'Egg', 'Bacon'})",0.3706896551724138,0.2025862068965517,0.10560344827586207,0.28488372093023256,1.4062345373577438,0.030506837098692036,1.1150827025511636
frozenset({'Egg'}),"frozenset({'Milk', 'Bacon'})",0.40301724137931033,0.1875,0.10560344827586207,0.2620320855614973,1.3975044563279857,0.03003771551724138,1.100996376811594
frozenset({'Bacon'}),"frozenset({'Milk', 'Egg'})",0.43103448275862066,0.1788793103448276,0.10560344827586207,0.24500000000000002,1.3696385542168674,0.028500297265160526,1.0875770723909568
"frozenset({'Butter', 'Bacon'})",frozenset({'ShavingFoam'}),0.20689655172413793,0.4051724137931034,0.1271551724137931,0.6145833333333333,1.5168439716312057,0.043326397146254456,1.5433364398881637
"frozenset({'Butter', 'ShavingFoam'})",frozenset({'Bacon'}),0.1896551724137931,0.43103448275862066,0.1271551724137931,0.6704545454545454,1.5554545454545454,0.045407253269916764,1.7265160523186682
"frozenset({'Bacon', 'ShavingFoam'})",frozenset({'Butter'}),0.21551724137931033,0.375,0.1271551724137931,0.59,1.5733333333333333,0.04633620689655171,1.5243902439024388
frozenset({'Butter'}),"frozenset({'Bacon', 'ShavingFoam'})",0.375,0.21551724137931033,0.1271551724137931,0.3390804597701149,1.5733333333333333,0.04633620689655171,1.1869565217391305
frozenset({'Bacon'}),"frozenset({'Butter', 'ShavingFoam'})",0.43103448275862066,0.1896551724137931,0.1271551724137931,0.295,1.5554545454545454,0.045407253269916764,1.1494252873563218
frozenset({'ShavingFoam'}),"frozenset({'Butter', 'Bacon'})",0.4051724137931034,0.20689655172413793,0.1271551724137931,0.31382978723404253,1.5168439716312057,0.043326397146254456,1.1558406843090083
"frozenset({'Egg', 'Butter'})",frozenset({'Bacon'}),0.16163793103448276,0.43103448275862066,0.10344827586206896,0.64,1.4848000000000001,0.03377675386444709,1.5804597701149428
"frozenset({'Egg', 'Bacon'})",frozenset({'Butter'}),0.2025862068965517,0.375,0.10344827586206896,0.5106382978723405,1.3617021276595747,0.027478448275862072,1.2771739130434785
"frozenset({'Butter', 'Bacon'})",frozenset({'Egg'}),0.20689655172413793,0.40301724137931033,0.10344827586206896,0.5,1.2406417112299466,0.020065398335315107,1.1939655172413794
frozenset({'Egg'}),"frozenset({'Butter', 'Bacon'})",0.40301724137931033,0.20689655172413793,0.10344827586206896,0.25668449197860965,1.2406417112299466,0.020065398335315107,1.0669808980401887
frozenset({'Butter'}),"frozenset({'Egg', 'Bacon'})",0.375,0.2025862068965517,0.10344827586206896,0.27586206896551724,1.3617021276595744,0.027478448275862072,1.1011904761904763
frozenset({'Bacon'}),"frozenset({'Egg', 'Butter'})",0.43103448275862066,0.16163793103448276,0.10344827586206896,0.24000000000000002,1.4848000000000001,0.03377675386444709,1.1031079854809438
"frozenset({'Bacon', 'ShavingFoam'})",frozenset({'Salt'}),0.21551724137931033,0.39870689655172414,0.10129310344827586,0.47000000000000003,1.1788108108108108,0.015364892984542217,1.1345152895250485
"frozenset({'Bacon', 'Salt'})",frozenset({'ShavingFoam'}),0.16810344827586207,0.4051724137931034,0.10129310344827586,0.6025641025641025,1.4871794871794872,0.03318222354340071,1.496662958843159
"frozenset({'Salt', 'ShavingFoam'})",frozenset({'Bacon'}),0.1875,0.43103448275862066,0.10129310344827586,0.5402298850574713,1.2533333333333334,0.020474137931034475,1.2375
frozenset({'Bacon'}),"frozenset({'Salt', 'ShavingFoam'})",0.43103448275862066,0.1875,0.10129310344827586,0.23500000000000001,1.2533333333333334,0.020474137931034475,1.0620915032679739
frozenset({'ShavingFoam'}),"frozenset({'Bacon', 'Salt'})",0.4051724137931034,0.16810344827586207,0.10129310344827586,0.25,1.4871794871794872,0.03318222354340071,1.1091954022988506
frozenset({'Salt'}),"frozenset({'Bacon', 'ShavingFoam'})",0.39870689655172414,0.21551724137931033,0.10129310344827586,0.254054054054054,1.1788108108108106,0.015364892984542217,1.0516616691654173
"frozenset({'HeavyCream', 'Bacon'})",frozenset({'ShavingFoam'}),0.20043103448275862,0.4051724137931034,0.10344827586206896,0.5161290322580645,1.273850377487989,0.022239149821640908,1.2293103448275862
"frozenset({'Bacon', 'ShavingFoam'})",frozenset({'HeavyCream'}),0.21551724137931033,0.41594827586206895,0.10344827586206896,0.48000000000000004,1.1539896373056997,0.013804250891795489,1.1231763925729443
"frozenset({'HeavyCream', 'ShavingFoam'})",frozenset({'Bacon'}),0.19181034482758622,0.43103448275862066,0.10344827586206896,0.5393258426966292,1.2512359550561798,0.020771403091557672,1.2350714886459209
frozenset({'Bacon'}),"frozenset({'HeavyCream', 'ShavingFoam'})",0.43103448275862066,0.19181034482758622,0.10344827586206896,0.24000000000000002,1.2512359550561798,0.020771403091557672,1.0634074410163339
frozenset({'HeavyCream'}),"frozenset({'Bacon', 'ShavingFoam'})",0.41594827586206895,0.21551724137931033,0.10344827586206896,0.24870466321243523,1.1539896373056995,0.013804250891795489,1.0441736028537456
frozenset({'ShavingFoam'}),"frozenset({'HeavyCream', 'Bacon'})",0.4051724137931034,0.20043103448275862,0.10344827586206896,0.25531914893617025,1.2738503774879892,0.022239149821640908,1.073706896551724
"frozenset({'Egg', 'Bacon'})",frozenset({'ShavingFoam'}),0.2025862068965517,0.4051724137931034,0.10775862068965517,0.5319148936170213,1.3128112267994567,0.025676278240190253,1.27076802507837
"frozenset({'Egg', 'ShavingFoam'})",frozenset({'Bacon'}),0.18318965517241378,0.43103448275862066,0.10775862068965517,0.5882352941176471,1.3647058823529412,0.02879756242568371,1.3817733990147785
"frozenset({'Bacon', 'ShavingFoam'})",frozenset({'Egg'}),0.21551724137931033,0.40301724137931033,0.10775862068965517,0.5,1.2406417112299466,0.020901456599286564,1.1939655172413794
frozenset({'Egg'}),"frozenset({'Bacon', 'ShavingFoam'})",0.40301724137931033,0.21551724137931033,0.10775862068965517,0.26737967914438504,1.2406417112299466,0.020901456599286564,1.0707903347596275
frozenset({'Bacon'}),"frozenset({'Egg', 'ShavingFoam'})",0.43103448275862066,0.18318965517241378,0.10775862068965517,0.25,1.3647058823529412,0.02879756242568371,1.089080459770115
frozenset({'ShavingFoam'}),"frozenset({'Egg', 'Bacon'})",0.4051724137931034,0.2025862068965517,0.10775862068965517,0.26595744680851063,1.3128112267994567,0.025676278240190253,1.0863318340829586
"frozenset({'Bacon', 'ShavingFoam'})",frozenset({'Sugar'}),0.21551724137931033,0.36637931034482757,0.10775862068965517,0.5,1.3647058823529412,0.02879756242568371,1.2672413793103448
"frozenset({'Bacon', 'Sugar'})",frozenset({'ShavingFoam'}),0.1875,0.4051724137931034,0.10775862068965517,0.5747126436781609,1.4184397163120568,0.03178879310344827,1.3986486486486487
"frozenset({'ShavingFoam', 'Sugar'})",frozenset({'Bacon'}),0.1788793103448276,0.43103448275862066,0.10775862068965517,0.6024096385542168,1.3975903614457832,0.03065546967895362,1.4310344827586206
frozenset({'Bacon'}),"frozenset({'ShavingFoam', 'Sugar'})",0.43103448275862066,0.1788793103448276,0.10775862068965517,0.25,1.397590361445783,0.03065546967895362,1.0948275862068966
frozenset({'ShavingFoam'}),"frozenset({'Bacon', 'Sugar'})",0.4051724137931034,0.1875,0.10775862068965517,0.26595744680851063,1.4184397163120568,0.03178879310344827,1.1068840579710144
frozenset({'Sugar'}),"frozenset({'Bacon', 'ShavingFoam'})",0.36637931034482757,0.21551724137931033,0.10775862068965517,0.29411764705882354,1.3647058823529412,0.02879756242568371,1.111350574712644
"frozenset({'Apple', 'Banana'})",frozenset({'Toothpaste'}),0.21982758620689655,0.38362068965517243,0.10560344827586207,0.4803921568627451,1.2522582066534478,0.021273038049940546,1.1862394274560835
"frozenset({'Apple', 'Toothpaste'})",frozenset({'Banana'}),0.1810344827586207,0.4482758620689655,0.10560344827586207,0.5833333333333334,1.3012820512820513,0.024450059453032108,1.324137931034483
"frozenset({'Banana', 'Toothpaste'})",frozenset({'Apple'}),0.2025862068965517,0.4051724137931034,0.10560344827586207,0.5212765957446809,1.2865550022634678,0.02352110582639716,1.2425287356321841
frozenset({'Apple'}),"frozenset({'Banana', 'Toothpaste'})",0.4051724137931034,0.2025862068965517,0.10560344827586207,0.26063829787234044,1.2865550022634678,0.02352110582639716,1.07851649714711
frozenset({'Banana'}),"frozenset({'Apple', 'Toothpaste'})",0.4482758620689655,0.1810344827586207,0.10560344827586207,0.23557692307692307,1.3012820512820513,0.024450059453032108,1.071351116894383
frozenset({'Toothpaste'}),"frozenset({'Apple', 'Banana'})",0.38362068965517243,0.21982758620689655,0.10560344827586207,0.2752808988764045,1.252258206653448,0.021273038049940546,1.076516974071104
"frozenset({'Hazelnut', 'Banana'})",frozenset({'Toothpaste'}),0.22198275862068967,0.38362068965517243,0.10991379310344827,0.4951456310679611,1.290716701210865,0.024756614149821624,1.2209051724137931
"frozenset({'Hazelnut', 'Toothpaste'})",frozenset({'Banana'}),0.2025862068965517,0.4482758620689655,0.10991379310344827,0.5425531914893618,1.2103109656301148,0.019099286563614745,1.2060946271050523
"frozenset({'Banana', 'Toothpaste'})",frozenset({'Hazelnut'}),0.2025862068965517,0.4202586206896552,0.10991379310344827,0.5425531914893618,1.290998363338789,0.024775193222354344,1.2673416198877305
frozenset({'Hazelnut'}),"frozenset({'Banana', 'Toothpaste'})",0.4202586206896552,0.2025862068965517,0.10991379310344827,0.2615384615384615,1.2909983633387887,0.024775193222354344,1.0798311781609196
frozenset({'Banana'}),"frozenset({'Hazelnut', 'Toothpaste'})",0.4482758620689655,0.2025862068965517,0.10991379310344827,0.24519230769230768,1.2103109656301145,0.019099286563614745,1.056446299143422
frozenset({'Toothpaste'}),"frozenset({'Hazelnut', 'Banana'})",0.38362068965517243,0.22198275862068967,0.10991379310344827,0.28651685393258425,1.290716701210865,0.024756614149821624,1.0904493619332065
"frozenset({'Banana', 'Toothpaste'})",frozenset({'Cheese'}),0.2025862068965517,0.44396551724137934,0.10344827586206896,0.5106382978723405,1.1501755835571164,0.013506985731272292,1.1362443778110947
"frozenset({'Banana', 'Cheese'})",frozenset({'Toothpaste'}),0.22413793103448276,0.38362068965517243,0.10344827586206896,0.4615384615384615,1.2031114952463267,0.017464328180737204,1.144704433497537
"frozenset({'Toothpaste', 'Cheese'})",frozenset({'Banana'}),0.19827586206896552,0.4482758620689655,0.10344827586206896,0.5217391304347826,1.1638795986622072,0.014565992865636146,1.1536050156739812
frozenset({'Banana'}),"frozenset({'Toothpaste', 'Cheese'})",0.4482758620689655,0.19827586206896552,0.10344827586206896,0.23076923076923075,1.1638795986622072,0.014565992865636146,1.0422413793103447
frozenset({'Toothpaste'}),"frozenset({'Banana', 'Cheese'})",0.38362068965517243,0.22413793103448276,0.10344827586206896,0.2696629213483146,1.2031114952463267,0.017464328180737204,1.0623342175066313
frozenset({'Cheese'}),"frozenset({'Banana', 'Toothpaste'})",0.44396551724137934,0.2025862068965517,0.10344827586206896,0.23300970873786406,1.1501755835571164,0.013506985731272292,1.0396660846791794
"frozenset({'Banana', 'Carrot'})",frozenset({'Toothpaste'}),0.21982758620689655,0.38362068965517243,0.11853448275862069,0.5392156862745098,1.4055959462436658,0.034204072532699165,1.3376742479823918
"frozenset({'Banana', 'Toothpaste'})",frozenset({'Carrot'}),0.2025862068965517,0.41379310344827586,0.11853448275862069,0.5851063829787234,1.4140070921985817,0.03470570749108205,1.4129089301503097
"frozenset({'Carrot', 'Toothpaste'})",frozenset({'Banana'}),0.20474137931034483,0.4482758620689655,0.11853448275862069,0.5789473684210527,1.291497975708502,0.0267538644470868,1.3103448275862069
frozenset({'Banana'}),"frozenset({'Carrot', 'Toothpaste'})",0.4482758620689655,0.20474137931034483,0.11853448275862069,0.2644230769230769,1.291497975708502,0.0267538644470868,1.0811359026369167
frozenset({'Carrot'}),"frozenset({'Banana', 'Toothpaste'})",0.41379310344827586,0.2025862068965517,0.11853448275862069,0.2864583333333333,1.4140070921985815,0.03470570749108205,1.1175434180719859
frozenset({'Toothpaste'}),"frozenset({'Banana', 'Carrot'})",0.38362068965517243,0.21982758620689655,0.11853448275862069,0.3089887640449438,1.405595946243666,0.034204072532699165,1.1290299971965236
"frozenset({'Cucumber', 'Banana'})",frozenset({'Toothpaste'}),0.1961206896551724,0.38362068965517243,0.10344827586206896,0.5274725274725275,1.374984565995802,0.02821232164090369,1.3044306335204492
"frozenset({'Cucumber', 'Toothpaste'})",frozenset({'Banana'}),0.1724137931034483,0.4482758620689655,0.10344827586206896,0.6,1.3384615384615384,0.02615933412604042,1.379310344827586
"frozenset({'Banana', 'Toothpaste'})",frozenset({'Cucumber'}),0.2025862068965517,0.38146551724137934,0.10344827586206896,0.5106382978723405,1.3386224305805987,0.02616862366230678,1.2639617691154423
frozenset({'Cucumber'}),"frozenset({'Banana', 'Toothpaste'})",0.38146551724137934,0.2025862068965517,0.10344827586206896,0.2711864406779661,1.3386224305805987,0.02616862366230678,1.0941259021651963
frozenset({'Banana'}),"frozenset({'Cucumber', 'Toothpaste'})",0.4482758620689655,0.1724137931034483,0.10344827586206896,0.23076923076923075,1.3384615384615384,0.02615933412604042,1.0758620689655172
frozenset({'Toothpaste'}),"frozenset({'Cucumber', 'Banana'})",0.38362068965517243,0.1961206896551724,0.10344827586206896,0.2696629213483146,1.374984565995802,0.02821232164090369,1.1006962864721486
